Concept;Label;Language
https://kg.clinia.dev/taxo/default/HealthServices#dedf6694-9689-4441-b81e-419043b1598b;Service;en
https://kg.clinia.dev/taxo/default/HealthServices#c25bf10c-dd6f-4010-98be-3b8a076b813a;Services de chirurgie dentaire;en
https://kg.clinia.dev/taxo/default/HealthServices#c25bf10c-dd6f-4010-98be-3b8a076b813a;Services de chirurgie orale;en
https://kg.clinia.dev/taxo/default/Anatomy#728e42b3-5bcb-4d06-8258-f3ce83856378;Sesamoid bones;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2ed43abe-50e0-4978-87a5-c55dc512417d;Seuil de la douleur;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a9cbec25-82e8-4e90-8ca6-44c67d55b48e;Severe acute respiratory syndrome coronavirus 2;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a387da17-ee6f-4286-8de2-55c1ae1e1714;Severe early childhood caries;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#8d5142b4-6e1b-4ded-906c-6c757b519aae;Severe mental illness;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5fae2837-7ad9-485e-aec8-4dddb278f3b8;Sex;en
https://kg.clinia.dev/taxo/default/Populations#266a37ea-9da2-46b7-9d5c-f01f630a5ba3;Sex abuse victim;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#14f9d969-8f09-4efb-8dc7-a2f9f9108c96;Sex addiction;en
https://kg.clinia.dev/taxo/default/Anatomy#3315da0d-6895-4c7b-a956-921dca22697a;Sex chromosome;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4f08f1cf-1d3b-4992-a722-0481eff4b8c6;Sex counselling;en
https://kg.clinia.dev/taxo/default/Professionals#c9018397-8e8f-4243-8116-52637ab39abf;Sex counsellor;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8a5fda99-d226-4f21-98ea-2146c5e456d3;Sex determination analysis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#53fa1fa7-8f9f-4b87-834a-4be512cafa87;Sex determination by skeleton;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#36e4e81f-a261-4549-9c4f-8158a81a3fb1;Sex deviation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7ab9aa7a-c320-4d96-a19e-06edecece770;Sex education;en
https://kg.clinia.dev/taxo/default/Professionals#3bfcbe89-e6a3-45de-a00d-0af3f3c50b7a;Sex educator;en
https://kg.clinia.dev/taxo/default/Anatomy#14695169-76e7-4b4f-a213-555ea0c7215c;Sex gland;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#2273247a-8c00-4adf-bae8-7bb6599c4af1;Sex hormone;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a23f83d-f3cf-4486-afce-773784fb80be;Sex offence;en
https://kg.clinia.dev/taxo/default/Populations#75968b57-2479-4877-9f5d-3c478566568b;Sex offender;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#5f0dd05b-4a5c-4e6a-bc05-71778f6a4e79;Sex offender counseling;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#97b9b30e-8e11-4f73-a5b7-68dc35e5df6d;Sex offender risk assessment;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#bfc9ae5c-a760-40d2-9cfb-a98d08c5fc66;Sex reassignment procedures;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#636a44ab-5982-442d-9994-93c8144779f4;Sex reassignment surgery;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#2273247a-8c00-4adf-bae8-7bb6599c4af1;Sex steroid;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4f08f1cf-1d3b-4992-a722-0481eff4b8c6;Sex therapy;en
https://kg.clinia.dev/taxo/default/Populations#c33127d1-a475-4668-ad3f-bba8bc9670d5;Sex worker;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#51e7b82e-24be-4e7a-a1f6-1cb4da9f3b55;Sexological assessment;en
https://kg.clinia.dev/taxo/default/Professionals#c9018397-8e8f-4243-8116-52637ab39abf;Sexologist;en
https://kg.clinia.dev/taxo/default/Disciplines#ee841821-ca33-4dca-980a-803f9ebcd7f3;Sexology;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c2f157e4-f5f6-4976-8366-02372fb14719;Sextortion;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a23f83d-f3cf-4486-afce-773784fb80be;Sexual abuse;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#14f9d969-8f09-4efb-8dc7-a2f9f9108c96;Sexual addiction;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a23f83d-f3cf-4486-afce-773784fb80be;Sexual assault;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#af756458-bb7f-45b3-ad3d-0fe290e4d369;Sexual behavior;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e7d587cb-0e4b-45c6-805e-a89e6aaf9cbf;Sexual dysfonction;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7ab9aa7a-c320-4d96-a19e-06edecece770;Sexual education;en
https://kg.clinia.dev/taxo/default/Populations#266a37ea-9da2-46b7-9d5c-f01f630a5ba3;Sexual exploitation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c2f157e4-f5f6-4976-8366-02372fb14719;Sexual extortion;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5fae2837-7ad9-485e-aec8-4dddb278f3b8;Sexual health;en
https://kg.clinia.dev/taxo/default/HealthServices#ba68dd9a-bfe9-47d2-b8c0-88ad8412f11f;Sexual health clinic;en
https://kg.clinia.dev/taxo/default/Disciplines#57c36b01-b4c0-455b-b5c2-570bb71446dd;Sexual health nursing;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#34495624-684f-4440-a4b8-b0c4a8939d9c;Sexual intercourse;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c543a16d-aae6-49c0-ae50-43674dfb42ee;Sexual masochism disorder;en
https://kg.clinia.dev/taxo/default/Disciplines#faa1694f-1879-47a7-8cfe-62e09b298977;Sexual medicine;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#41b0ae27-8602-417b-89f1-d7fe721b7a8f;Sexual orientation;en
https://kg.clinia.dev/taxo/default/HealthServices#9a230c66-c101-4321-9574-73518542a5c7;Sexual orientation counseling;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#cc52cf87-9155-4b18-95df-49bfe1ceef70;Sexual performance anxiety;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a40f5cc9-1f34-495e-b8e4-396c3de57fb0;Sexual sadism disorder;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a23f83d-f3cf-4486-afce-773784fb80be;Sexual violence;en
https://kg.clinia.dev/taxo/default/Populations#266a37ea-9da2-46b7-9d5c-f01f630a5ba3;Sexual violence victim;en
https://kg.clinia.dev/taxo/default/Populations#7560476c-8a38-459f-b9f9-4d8f3a479d44;SexualIdentity;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5fae2837-7ad9-485e-aec8-4dddb278f3b8;Sexuality;en
https://kg.clinia.dev/taxo/default/Populations#ed55672b-17db-43c0-a24e-4faa905ccf25;Sexually abused child;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#053b5431-5ec3-4392-b42e-287eb5a044b5;Sexually transmitted disease screening;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#48e35e67-b760-4417-a688-4ea15a53572c;Sexually transmitted diseases;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#3693e931-448d-493c-9d7a-991019e73743;Sexually transmitted diseases education;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#48e35e67-b760-4417-a688-4ea15a53572c;Sexually transmitted infection and blood-borne infection;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#053b5431-5ec3-4392-b42e-287eb5a044b5;Sexually transmitted infection screening;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#48e35e67-b760-4417-a688-4ea15a53572c;Sexually transmitted infections;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#3693e931-448d-493c-9d7a-991019e73743;Sexually transmitted infections education;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a43df87e-2648-4161-835a-cc519bc04185;Shaky hand syndrom;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#46828011-cb74-42b6-ba11-b5373fba8b71;Shame;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#f2bf3956-f9f5-4eab-baf3-5e27f5aa1b53;Shampoo;en
https://kg.clinia.dev/taxo/default/Anatomy#a22d9d9c-95e1-4e39-8938-bc637a3882c4;Shaoyang Sanjiao channel of hand;en
https://kg.clinia.dev/taxo/default/Anatomy#75f2fe81-be7b-453f-8222-818663066a58;Shaoyang gallbladder channel of foot;en
https://kg.clinia.dev/taxo/default/Anatomy#5a1ba3e6-e3ad-46f4-b44e-ef977eed62fd;Shaoyin heart channel of hand;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a9e502b8-3e1e-4b66-a9e9-20e32b0a6dd6;Shapes study;en
https://kg.clinia.dev/taxo/default/HealthServices#5b389616-64d8-4e52-b5d7-849b92121cb6;Sharing group;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d961e40d-2181-45d8-ba36-9af7e1a32640;Shave biopsy;en
https://kg.clinia.dev/taxo/default/HealthFacilities#c4fbee9a-a442-4968-bf2d-ceb75175dfa9;Shelter;en
https://kg.clinia.dev/taxo/default/HealthFacilities#c599b514-6794-4988-8772-ed522e34b61d;Shelter for alcoholics;en
https://kg.clinia.dev/taxo/default/HealthFacilities#c599b514-6794-4988-8772-ed522e34b61d;Shelter for drugs users;en
https://kg.clinia.dev/taxo/default/HealthFacilities#6edaa36a-866d-410d-b009-0cffb8e3d403;Shelter for victims of domestic violence;en
https://kg.clinia.dev/taxo/default/HealthFacilities#6edaa36a-866d-410d-b009-0cffb8e3d403;Shelter for victims of family violence;en
https://kg.clinia.dev/taxo/default/HealthFacilities#79485c2b-c563-4c8e-acf8-1cbc7256de26;Sheltered work centre;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#eba73ed6-25ec-4d53-a028-ba78003a8e0c;Shiatsu massage;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7d969075-7d6f-4ffd-941e-effae5744524;Shin splints;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#aaa42370-7d77-4b11-843b-dcd1cb561679;Shingles;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0abc7554-d8c7-4974-b026-7b9c71fbb13b;Shiver;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0abc7554-d8c7-4974-b026-7b9c71fbb13b;Shivering;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#4b30fd7d-0979-4d07-82e1-3acc9ba3c683;Shock;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d90a1b71-2361-4c00-9c3b-d474a29f6a62;Shock wave therapy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d90a1b71-2361-4c00-9c3b-d474a29f6a62;Shockwave therapy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9ece87ae-c3e8-4107-8e9d-f09bcac59de6;Shoe boil;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8f3de8f1-0d38-4c23-9152-1a7e8e0e75f7;Shoehorn;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#95b27889-55ea-49e3-9717-71a6fc2dfb2d;Short increment sensitivity index;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#eb52414d-542f-4592-b76e-9d46f57a0cea;Short plantar orthotics;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#378b0b7f-08ed-488c-b269-bada5e05fc29;Short wave diathermy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#09da4ab9-facc-4879-a55b-3af11aeb5c12;Short-stretch bandage;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e6005810-94f5-487d-8a33-6e1372718c1f;Short-term memory;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#32532cce-b08e-44ea-81a6-66e56ac7a895;Short-wave diathermy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e55abe9b-b1a2-4bb5-a06c-7aeb1de3fb76;Shortness of breath;en
https://kg.clinia.dev/taxo/default/Anatomy#ccac114c-8a5e-4b16-904e-9cc436f4b6a2;Shoulder;en
https://kg.clinia.dev/taxo/default/Disciplines#a1a8f6b6-d9b1-4625-a367-e2d1ce118471;Shoulder & elbow;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#fce789cc-0a12-429e-b30c-00f7e051466c;Shoulder Orthosis;en
https://kg.clinia.dev/taxo/default/Disciplines#a1a8f6b6-d9b1-4625-a367-e2d1ce118471;Shoulder and elbow surgery;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a6a38d36-c8d2-46b0-8fa1-bf930049ed48;Shoulder arthroscopy;en
https://kg.clinia.dev/taxo/default/Anatomy#5cff999e-60bf-429e-a299-0066fde871cc;Shoulder blade;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#3741f573-cbe0-45b6-b17f-a2dc091d695a;Shoulder capsulitis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#74846bba-1640-4c11-8d78-8a2ba86d9ece;Shoulder care;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#fceb2592-1b20-44a6-92e2-c15e4f695a8a;Shoulder dystocia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#73059759-3e2b-4861-a271-3366c538007e;Shoulder hand syndrome;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#68211735-a0d4-4c7f-98ac-7be76c08d02c;Shoulder injury;en
https://kg.clinia.dev/taxo/default/Anatomy#4b705bcf-7ff2-4efc-a866-684554fcb14a;Shoulder joint;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0883019d-cbd2-4542-8e6d-32bcb7863230;Shoulder labrum lesion;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2829df67-d88c-4f2f-bd57-0021c4d6046f;Shoulder pain;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#0c76e3b5-e327-4a7c-9bac-eb46623487f2;Shoulder prostheses;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a3022e11-7846-42b1-b15e-14553663eb39;Shoulder reconstruction;en
https://kg.clinia.dev/taxo/default/HealthServices#cc3afb68-06a4-4969-8f97-47240482861a;Shower service;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9091915f-22dc-4731-b5f4-f3b94e890f88;Sialography;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2d46f361-e7f9-4416-b21a-a4bb06ef3892;Siblings;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#856e43b4-e045-45ce-aab5-117079e892ca;Sick sinus syndrome;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#c61293d5-9ed2-4c8d-92ed-2b17f6dda1f9;Side walker;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#add89667-5149-4018-887e-969a70b408aa;Sideroblastic anemia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a9dfe48f-3998-49e6-b85f-d9ac52c0908d;Sigmoidoscopy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b8924e23-1cad-43b7-a20d-fb6224244ca7;Sign language;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b7b81416-52af-4d97-b11f-449294d52806;Silver stain;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#36f1b8a3-ec39-4b7e-863a-48e005b3749a;Single Photon emission computed tomography computed tomography;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#65c70c2b-9db6-4a4b-a37a-1373a35160ec;Single parent;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#65c70c2b-9db6-4a4b-a37a-1373a35160ec;Single parent family;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7e7e6aa9-ca98-4a1f-8d0a-c16755349386;Single photon emission CAT scan;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7e7e6aa9-ca98-4a1f-8d0a-c16755349386;Single photon emission computer-assisted tomography;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7e7e6aa9-ca98-4a1f-8d0a-c16755349386;Single photon emission computerized tomography;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a5351c84-8eec-4af9-a04f-1061b86e3ed9;Single vision lense;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7e7e6aa9-ca98-4a1f-8d0a-c16755349386;Single-photon emission CT scan;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1dd3b9bc-660a-458c-a451-c088cd38bd0f;Sinoatrial block;en
https://kg.clinia.dev/taxo/default/Anatomy#55161003-2d53-453a-9619-e2adf23926cb;Sinoatrial node;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ba5f448d-a382-46f5-aca3-c7200db41e3c;Sinus CT scan;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ce926e5c-c06a-41e3-a066-ec044edac1b8;Sinus augmentation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ce926e5c-c06a-41e3-a066-ec044edac1b8;Sinus floor augmentation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ce926e5c-c06a-41e3-a066-ec044edac1b8;Sinus lift;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#856e43b4-e045-45ce-aab5-117079e892ca;Sinus node disease;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5c2a80df-b140-4f57-a97f-d0fc16d38f8f;Situational awareness;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#6f843799-2763-41d5-8735-e342f875901d;Situational therapy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a9e502b8-3e1e-4b66-a9e9-20e32b0a6dd6;Sitz marker study;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#df433186-6aa2-4b11-95a3-7202fc9de58e;Size perception;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9bba8679-fd5c-4616-b7a2-579f8743f13d;Sjogren's syndrome;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ba6ca2cc-6e59-4fae-bf45-2920dbda0bdf;Skeletal Metastasis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#df964b60-beaf-42d7-8c8d-6e37d3dc067e;Skeletal dysplasia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ff48155d-616c-4e7b-b7d6-bc4211878b57;Skeletal fixation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cf029cad-8475-47a1-80e6-97155919fe67;Skeletal maturation index;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#28dfad82-e31a-4f5d-96bc-682e363949ec;Skeletal scintigraphy;en
https://kg.clinia.dev/taxo/default/Anatomy#6a23891c-172a-41a5-9752-5b6c79e8aea2;Skeleton;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cb257e95-c95c-492e-a161-6fa1ed636373;Skeleton ultrasound;en
https://kg.clinia.dev/taxo/default/Anatomy#8d69a8d8-311b-41a0-9645-bb4d9d739747;Skin;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a97318f4-94e1-41b6-8f53-f99265b7f7b6;Skin administration;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#87ad0743-1a12-4ed6-b8b7-ab67f4ae9608;Skin and soft tissue infection diagnosis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#41e3fd46-d5f2-4b1e-bb1f-881952fc61f2;Skin biopsy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4575d2ec-1da4-43f6-bb26-7872e1ae95ca;Skin congestion treatment;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#4e0fa186-f723-4b98-bf07-e31e61422c65;Skin disease;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1b3990e9-883c-4bac-a3ce-d96f34ecc2f4;Skin grafting;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bf6e25a5-8970-4ec0-84ad-d34f50a3b365;Skin infection;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0a76e81b-e793-49e3-81b7-629c31b0cf51;Skin lesion;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#63b5d372-abda-40d4-9abb-482216db2b6b;Skin lightening treatment;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#d80dc44d-310b-48ee-8b70-c37e7673798a;Skin manifestations;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#584e7f10-605f-478b-a184-4d24b2fd74ad;Skin physiology;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2fa4b417-403a-462a-9fd8-9acc7ddccc79;Skin rash;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e3824194-51ec-4a78-b5f4-868644b6e8f8;Skin sample;en
https://kg.clinia.dev/taxo/default/Anatomy#dd61d77b-efdd-4a73-8f52-c3b5a9ce5502;Skin secretions;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a36c5ab5-2ec2-4cf3-88f1-632ba9a1d48f;Skin tag;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#def4eea4-5ada-45cf-a622-edade9061038;Skin test;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b10adcf9-6c38-436a-b31b-a9a87221de20;Skin tightening;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1b3990e9-883c-4bac-a3ce-d96f34ecc2f4;Skin transplantation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#39e0dab2-cca0-4c15-858e-0fef980820e3;Skin type;en
https://kg.clinia.dev/taxo/default/Anatomy#1b6e0905-e0ca-4da8-9eb1-23b24106adf9;Skull;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a355e568-fdcc-4aee-a0b1-dce49f4337d8;Skull fracture;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a821275d-00b9-4241-b7e7-b1f74b7eefb0;Sleep;en
https://kg.clinia.dev/taxo/default/Disciplines#f8565f9f-82ce-41af-a7fd-b3fb23ad9264;Sleep Laboratory Technology;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7459a732-4309-4200-a2a1-73467685a8a0;Sleep apnea hypopnea syndrome;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#12f6c4b0-1e35-4bca-8791-96add9d356ef;Sleep apnea machine;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#39860cfd-3b3d-4d0f-b5d2-7011d33ce853;Sleep apnea syndrome;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b8184f6d-0df4-4498-8b7c-4d845987a61b;Sleep arousal disorder;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#72460f32-9122-4956-a662-124242b374cd;Sleep bruxism;en
https://kg.clinia.dev/taxo/default/HealthFacilities#77b6e31f-6bbb-44ee-b8ff-af71fe745b9d;Sleep clinic;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#66208373-ecb1-48df-9666-7e8f071eecbe;Sleep deprivation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#912d5b1c-4cf4-45b4-933a-0b7fa5ff8d69;Sleep disorder;en
